Date,Intensité,Vitesse,T.Bob1,T.Bob2,T.Bob3,T.Pal1,T.Pal2,Vibration,T.Pal1 vent,T.Pal2 vent,Débit_air,Anomalie_Type,Anomalie_Binaire
2020-06-09 23:00:00,1135.44,893.67,112.0,108.48,113.3,63.62,71.74,3.34,31.35,33.06,223267.87,Normal,0
2020-06-10 00:00:00,1130.85,893.67,110.64,107.11,112.03,62.3,70.63,3.43,30.51,32.53,222418.26,Normal,0
2020-06-10 01:00:00,1041.94,825.16,109.36,105.84,110.78,61.16,69.66,3.06,30.2,32.35,207248.86,Normal,0
2020-06-10 02:00:00,777.02,599.58,99.33,96.45,101.26,59.23,66.35,1.92,31.06,31.81,144940.46,Normal,0
2020-06-10 03:00:00,1136.22,889.46,104.43,101.05,106.06,58.56,66.05,2.86,29.81,30.94,221716.52,Normal,0
2020-06-10 04:00:00,1126.11,889.5,105.14,101.81,106.66,57.92,65.92,3.21,28.11,30.08,220081.0,Normal,0
2020-06-10 05:00:00,1132.48,889.5,105.07,101.7,106.53,57.46,65.73,3.15,27.36,29.56,220858.12,Normal,0
2020-06-10 06:00:00,1130.11,889.52,104.83,101.44,106.27,57.12,65.33,3.14,26.88,29.29,221124.56,Normal,0
2020-06-10 07:00:00,1119.25,889.53,104.56,101.24,106.11,57.09,65.15,3.17,27.42,29.9,217535.1,Normal,0
2020-06-10 08:00:00,1120.26,888.83,104.81,101.53,106.45,57.6,65.56,2.99,32.92,37.86,216737.66,Normal,0
2020-06-10 09:00:00,1114.53,888.23,105.36,102.11,107.12,58.26,66.1,2.57,33.07,49.51,215685.69,Normal,0
2020-06-10 10:00:00,859.51,676.65,101.51,98.62,103.45,58.56,65.8,1.95,36.59,51.5,160222.03,Normal,0
2020-06-10 11:00:00,1068.73,869.86,101.54,98.95,104.0,58.48,66.2,2.34,38.08,52.44,209509.89,Normal,0
2020-06-10 12:00:00,1084.56,879.19,104.5,101.72,106.84,59.74,67.27,2.38,44.4,54.94,210048.88,Normal,0
2020-06-10 13:00:00,1074.56,874.19,106.12,103.4,108.5,61.2,68.16,2.2,47.67,56.52,210077.46,Normal,0
2020-06-10 14:00:00,1078.49,875.08,107.65,104.95,110.04,62.74,69.48,2.21,49.22,57.19,209815.32,Normal,0
2020-06-10 15:00:00,1082.04,878.46,109.28,106.56,111.68,64.14,70.88,2.16,50.05,57.75,210007.57,Normal,0
2020-06-10 16:00:00,1081.99,878.51,110.68,108.16,113.13,65.36,72.17,2.18,50.73,57.96,210010.13,Normal,0
2020-06-10 17:00:00,1092.7,880.73,111.66,108.8,113.92,66.13,73.06,2.2,50.46,57.63,210009.6,Normal,0
2020-06-10 18:00:00,1069.61,872.46,111.83,109.2,113.92,66.38,73.31,2.23,49.24,56.72,209748.43,Normal,0
2020-06-10 19:00:00,1065.1,872.7,110.99,108.41,112.96,65.66,73.47,2.27,47.59,55.34,209880.53,Normal,0
2020-06-10 20:00:00,1065.24,871.47,109.74,107.03,111.54,64.09,72.26,2.3,46.45,53.72,210066.18,Normal,0
2020-06-10 21:00:00,1069.28,872.75,108.07,105.27,109.86,62.44,71.56,2.32,45.28,52.33,210135.7,Normal,0
2020-06-10 22:00:00,1055.66,863.49,106.95,104.23,108.72,60.89,69.75,2.34,43.49,51.43,209654.73,Normal,0
2020-06-10 23:00:00,1046.02,856.84,105.68,102.98,107.45,59.53,68.24,2.28,41.99,50.66,210010.57,Normal,0
2020-06-11 00:00:00,1051.52,862.58,104.54,101.96,106.4,58.65,67.51,2.3,42.04,50.19,210085.16,Normal,0
2020-06-11 01:00:00,1049.98,859.7,103.83,101.26,105.75,57.99,66.78,2.49,42.02,49.34,210087.26,Normal,0
2020-06-11 02:00:00,1045.8,859.29,102.95,100.46,104.95,57.52,66.24,2.48,42.14,49.03,210091.17,Normal,0
2020-06-11 03:00:00,1045.86,858.08,102.13,99.67,104.11,57.13,65.72,2.5,42.34,49.35,209959.37,Normal,0
2020-06-11 04:00:00,1046.2,857.7,101.69,99.25,103.69,56.84,65.38,2.5,42.38,48.98,209502.0,Normal,0
2020-06-11 05:00:00,1054.07,861.85,101.57,99.09,103.53,56.5,65.04,2.3,41.75,49.39,210453.34,Normal,0
2020-06-11 06:00:00,1049.05,858.07,101.5,99.03,103.48,56.37,64.81,2.29,41.34,49.6,210006.46,Normal,0
2020-06-11 07:00:00,1054.92,862.84,101.82,99.33,103.8,56.39,64.71,2.25,41.55,49.89,209836.83,Normal,0
2020-06-11 08:00:00,1062.96,870.15,102.08,99.6,104.12,56.74,64.91,2.34,41.82,50.32,209656.53,Normal,0
2020-06-11 09:00:00,1073.5,877.37,102.74,100.16,104.82,57.19,65.18,2.36,41.96,50.88,209897.03,Normal,0
2020-06-11 10:00:00,1073.64,878.47,103.37,100.66,105.45,57.88,65.67,2.34,42.65,51.35,209986.91,Normal,0
2020-06-11 11:00:00,1074.57,878.97,104.11,101.39,106.12,58.48,66.25,2.35,43.06,51.72,209976.13,Normal,0
2020-06-11 12:00:00,1074.06,882.15,104.92,102.32,106.97,59.06,66.77,2.33,43.45,52.19,206332.4,Normal,0
2020-06-11 13:00:00,1064.37,873.73,105.54,102.9,107.59,59.75,67.43,2.31,42.84,53.29,209931.9,Normal,0
2020-06-11 14:00:00,1070.18,878.34,106.26,103.69,108.38,60.6,67.92,2.32,44.05,53.27,210037.69,Normal,0
2020-06-11 15:00:00,1069.1,877.99,106.75,104.16,108.81,60.89,68.2,2.3,44.67,53.11,209969.79,Normal,0
2020-06-11 16:00:00,1070.58,876.14,107.0,104.4,109.05,61.34,68.53,2.25,45.46,53.53,210160.85,Normal,0
2020-06-11 17:00:00,1061.15,872.25,107.42,104.87,109.55,62.07,69.07,2.25,46.18,53.88,210014.67,Normal,0
2020-06-11 18:00:00,1062.28,872.72,107.91,105.33,110.02,62.67,69.59,2.25,46.69,54.2,209937.96,Normal,0
2020-06-11 19:00:00,1067.46,873.48,108.03,105.37,110.05,62.9,69.9,2.23,46.36,53.83,209923.27,Normal,0
2020-06-11 20:00:00,127.98,104.33,95.04,93.21,96.89,62.35,65.62,0.7,47.88,52.79,27828.93,Normal,0
2020-06-11 21:00:00,0.0,0.0,80.79,79.81,82.15,59.48,56.9,0.45,40.27,41.1,0.0,Normal,0
2020-06-11 22:00:00,0.0,0.0,74.7,73.03,75.1,57.11,52.14,0.44,34.67,33.87,0.0,Normal,0
2020-06-11 23:00:00,0.0,0.0,70.14,67.99,70.3,54.8,49.09,0.44,31.6,29.44,0.0,Normal,0
2020-06-12 00:00:00,899.64,738.79,80.86,77.96,85.22,51.99,52.26,2.38,31.52,34.92,169027.08,Normal,0
2020-06-12 01:00:00,177.74,152.15,81.57,79.4,82.95,51.95,56.02,0.8,35.24,45.68,37086.02,Normal,0
2020-06-12 02:00:00,0.0,0.0,69.52,68.28,71.33,50.18,49.8,0.45,33.26,35.58,0.0,Normal,0
2020-06-12 03:00:00,0.0,0.0,64.83,63.2,65.74,48.97,45.96,0.45,30.43,29.94,0.0,Normal,0
2020-06-12 04:00:00,0.0,0.0,61.33,59.39,61.58,47.72,43.28,0.45,28.46,27.15,0.0,Normal,0
2020-06-12 05:00:00,0.0,0.0,58.26,56.27,58.28,46.31,40.96,0.45,26.65,24.92,0.0,Normal,0
2020-06-12 06:00:00,247.37,192.28,57.24,55.18,59.18,44.29,39.52,0.99,25.49,24.56,39836.36,Normal,0
2020-06-12 07:00:00,1109.05,892.02,79.83,77.19,89.27,44.98,48.39,2.65,30.61,41.59,216353.02,Normal,0
2020-06-12 08:00:00,1092.49,883.04,91.53,88.98,96.9,49.11,55.73,2.54,33.39,48.2,214106.13,Normal,0
2020-06-12 09:00:00,1082.03,881.07,96.45,93.81,101.81,52.33,60.23,2.44,39.51,50.63,209780.26,Normal,0
2020-06-12 10:00:00,1073.37,880.33,99.59,96.92,104.86,54.78,63.48,2.35,41.79,51.86,205416.22,Normal,0
2020-06-12 11:00:00,1067.84,873.69,101.72,99.14,107.02,56.92,65.9,2.3,43.58,52.99,209864.38,Normal,0
2020-06-12 12:00:00,1078.95,880.82,103.91,101.08,109.14,59.07,67.71,2.45,45.64,54.36,209780.03,Normal,0
2020-06-12 13:00:00,1072.81,882.44,105.89,103.06,111.22,61.17,69.47,2.56,47.3,55.71,209945.22,Normal,0
2020-06-12 14:00:00,1072.35,883.75,107.81,105.03,114.19,63.02,71.41,2.46,48.34,56.55,204249.14,Normal,0
2020-06-12 15:00:00,1061.68,871.17,108.73,106.16,113.53,64.32,72.63,2.48,48.84,56.68,209616.34,Normal,0
2020-06-12 16:00:00,1081.39,884.45,110.05,107.2,114.74,65.52,73.61,2.58,49.69,57.19,209520.18,Normal,0
2020-06-12 17:00:00,1094.22,891.9,111.04,108.01,115.54,65.77,74.34,2.4,49.87,56.76,209839.43,Normal,0
2020-06-12 18:00:00,1094.14,892.65,111.34,108.27,115.76,65.54,74.35,2.45,49.49,55.88,210122.11,Normal,0
2020-06-12 19:00:00,1082.0,885.8,110.97,107.93,115.37,65.16,73.98,2.38,48.84,54.62,210383.33,Normal,0
2020-06-12 20:00:00,1075.08,880.3,109.55,106.42,113.88,64.11,72.96,2.37,47.68,53.01,210043.65,Normal,0
2020-06-12 21:00:00,1063.66,874.64,107.95,104.9,112.3,62.66,71.65,2.49,46.78,52.12,210388.07,Normal,0
2020-06-12 22:00:00,1049.06,868.5,106.47,103.57,110.98,61.35,70.34,2.5,45.75,51.25,209987.1,Normal,0
2020-06-12 23:00:00,1057.93,872.57,105.39,102.48,109.95,60.2,69.28,2.47,45.09,50.57,209845.51,Normal,0
2020-06-13 00:00:00,1065.32,875.06,104.79,101.93,109.38,59.37,68.51,2.41,44.04,50.07,209080.79,Normal,0
2020-06-13 01:00:00,1064.55,877.61,104.43,101.67,108.96,58.57,67.81,2.4,42.8,49.47,208447.35,Normal,0
2020-06-13 02:00:00,1059.74,871.94,104.25,101.56,108.02,58.04,67.38,2.4,42.1,48.91,210084.7,Normal,0
2020-06-13 03:00:00,1058.12,870.91,103.32,100.59,106.83,57.7,66.92,2.42,42.27,48.62,209874.73,Normal,0
2020-06-13 04:00:00,1046.68,865.01,102.71,100.05,106.27,57.4,66.66,2.46,42.62,48.86,210434.39,Normal,0
2020-06-13 05:00:00,1040.12,862.93,102.42,99.84,106.28,57.4,66.5,2.5,42.87,49.15,209924.63,Normal,0
2020-06-13 06:00:00,1044.21,863.86,102.52,99.95,106.6,57.39,66.5,2.49,43.16,49.25,209985.16,Normal,0
2020-06-13 07:00:00,1047.82,864.48,102.64,100.11,106.69,57.2,66.5,2.5,42.9,48.99,209972.86,Normal,0
2020-06-13 08:00:00,1038.61,864.55,102.62,100.13,106.61,57.41,66.52,2.47,42.95,49.21,209966.02,Normal,0
2020-06-13 09:00:00,1046.75,865.81,102.91,100.4,106.92,57.85,66.75,2.47,43.63,49.77,210016.19,Normal,0
2020-06-13 10:00:00,1060.19,871.85,104.1,101.52,108.14,58.58,67.47,2.51,44.24,50.65,210845.24,Normal,0
2020-06-13 11:00:00,1054.51,868.38,105.37,102.82,109.43,59.53,68.5,2.44,45.26,51.37,210028.54,Normal,0
2020-06-13 12:00:00,1049.85,864.58,106.43,103.93,110.49,60.7,69.48,2.41,46.65,52.81,210273.45,Normal,0
2020-06-13 13:00:00,1050.63,865.04,107.39,104.91,111.46,61.9,70.53,2.4,47.76,54.05,209786.65,Normal,0
2020-06-13 14:00:00,1048.85,867.08,108.36,105.84,112.41,63.05,71.48,2.47,49.02,54.34,209965.77,Normal,0
2020-06-13 15:00:00,824.43,674.31,104.35,101.93,107.12,62.9,70.58,2.0,48.08,53.6,160570.88,Normal,0
2020-06-13 16:00:00,1073.02,878.29,107.49,104.97,109.71,63.23,70.84,2.44,47.34,54.59,209415.7,Normal,0
2020-06-13 17:00:00,1076.83,880.01,109.68,107.06,111.75,64.21,71.96,2.29,48.04,54.64,210170.06,Normal,0
2020-06-13 18:00:00,611.69,500.1,106.69,104.2,108.5,64.88,71.66,1.55,49.84,55.65,122743.07,Normal,0
2020-06-13 19:00:00,0.0,0.0,87.96,87.07,89.9,63.39,63.13,0.46,46.05,46.39,0.0,Normal,0
2020-06-13 20:00:00,0.0,0.0,80.02,78.8,79.97,61.59,56.41,0.45,38.83,37.61,0.0,Normal,0
2020-06-13 21:00:00,0.0,0.0,74.62,73.0,73.48,59.66,52.13,0.45,34.69,33.18,0.0,Normal,0
2020-06-13 22:00:00,0.0,0.0,70.28,68.35,69.23,57.13,49.21,0.45,32.0,30.04,0.0,Normal,0
2020-06-13 23:00:00,0.0,0.0,66.61,64.54,65.86,54.53,46.9,0.45,30.37,28.11,0.0,Normal,0
2020-06-14 00:00:00,945.15,772.05,79.48,76.83,80.5,51.48,51.55,2.51,32.45,34.97,181535.75,Normal,0
2020-06-14 01:00:00,1070.1,872.59,93.26,90.69,95.3,52.37,58.87,2.52,32.98,41.37,210095.01,Normal,0
2020-06-14 02:00:00,1073.9,875.42,97.55,94.89,99.65,53.48,61.6,2.6,31.32,46.8,209911.15,Normal,0
2020-06-14 03:00:00,1077.55,876.05,99.62,96.86,101.62,54.65,63.18,2.68,30.11,47.97,209881.92,Normal,0
2020-06-14 04:00:00,1071.47,875.25,100.89,98.16,102.78,55.48,64.18,2.68,30.03,47.73,210122.81,Normal,0
2020-06-14 05:00:00,1069.5,874.11,101.53,98.84,103.37,55.96,64.86,2.6,29.35,47.64,210153.86,Normal,0
2020-06-14 06:00:00,1057.18,867.46,101.86,99.21,103.67,56.1,65.1,2.57,29.05,47.06,210271.63,Normal,0
2020-06-14 07:00:00,1056.05,868.5,101.76,99.18,103.59,56.13,64.93,2.61,29.28,47.37,209763.04,Normal,0
2020-06-14 08:00:00,1064.21,871.65,101.99,99.38,103.84,56.49,65.45,2.66,29.79,48.2,209991.96,Normal,0
2020-06-14 09:00:00,1055.03,868.99,102.4,99.83,104.33,57.25,65.9,2.64,30.69,48.74,210220.37,Normal,0
2020-06-14 10:00:00,1052.67,866.61,102.93,100.41,104.97,58.08,66.45,2.54,32.83,49.7,210053.42,Normal,0
2020-06-14 11:00:00,1052.34,866.1,103.74,101.24,105.82,58.95,67.27,2.49,34.78,50.63,209939.32,Normal,0
2020-06-14 12:00:00,1054.22,867.67,105.27,102.74,107.33,60.09,68.49,2.56,38.89,51.96,210023.37,Normal,0
2020-06-14 13:00:00,1059.79,869.55,106.91,104.42,109.0,61.6,69.76,2.59,45.46,53.4,208932.54,Normal,0
2020-06-14 14:00:00,1062.92,873.38,108.16,105.62,110.24,63.31,71.12,2.57,46.92,54.13,208536.26,Normal,0
2020-06-14 15:00:00,1063.36,868.76,109.52,106.97,111.54,64.78,72.15,2.51,48.27,54.43,210171.55,Normal,0
2020-06-14 16:00:00,1058.75,866.56,110.28,107.75,112.25,65.76,72.99,2.5,49.13,54.64,209873.79,Normal,0
2020-06-14 17:00:00,1062.83,868.89,110.61,108.0,112.54,66.46,73.57,2.54,49.89,54.81,210011.6,Normal,0
2020-06-14 18:00:00,675.01,554.7,108.57,106.05,110.26,66.74,73.39,1.81,51.19,55.55,137805.08,Normal,0
2020-06-14 19:00:00,0.0,0.0,89.64,88.62,91.18,64.99,64.95,0.47,47.83,47.07,0.0,Normal,0
2020-06-14 20:00:00,0.0,0.0,81.11,79.9,80.64,62.75,57.48,0.45,39.91,37.71,0.0,Normal,0
2020-06-14 21:00:00,0.0,0.0,75.43,73.9,73.82,60.53,52.74,0.46,35.19,32.95,0.0,Normal,0
2020-06-14 22:00:00,0.0,0.0,70.87,69.08,69.27,57.75,49.6,0.46,32.35,30.27,0.0,Normal,0
2020-06-14 23:00:00,0.0,0.0,67.22,65.17,66.4,54.83,47.66,0.45,30.79,28.43,0.0,Normal,0
2020-06-15 00:00:00,846.5,685.92,77.74,75.17,78.48,51.71,51.18,2.33,31.61,34.06,164505.72,Normal,0
2020-06-15 01:00:00,1058.61,863.1,92.32,89.88,94.34,52.25,58.43,2.58,34.34,40.16,209958.36,Normal,0
2020-06-15 02:00:00,1056.73,860.82,97.1,94.75,99.3,53.39,61.47,2.45,33.7,46.02,210022.18,Normal,0
2020-06-15 03:00:00,1053.84,859.59,99.23,96.8,101.29,54.51,62.93,2.45,31.33,47.2,210016.5,Normal,0
2020-06-15 04:00:00,1049.78,858.67,99.81,97.29,101.71,54.99,63.54,2.42,29.27,46.8,210134.09,Normal,0
2020-06-15 05:00:00,1048.89,861.8,99.79,97.22,101.63,55.07,63.95,2.53,27.85,46.21,209269.8,Normal,0
2020-06-15 06:00:00,1075.46,889.96,100.44,97.54,102.19,55.43,64.12,2.71,27.62,46.83,209697.5,Normal,0
2020-06-15 07:00:00,1068.26,887.38,101.39,98.66,103.22,56.35,64.78,2.6,28.88,48.19,210058.93,Normal,0
2020-06-15 08:00:00,1092.95,895.66,103.45,100.56,105.4,58.26,66.21,2.57,32.03,50.36,209704.2,Normal,0
2020-06-15 09:00:00,1081.65,884.35,105.71,102.9,107.7,60.29,68.25,2.59,36.68,52.33,210588.27,Normal,0
2020-06-15 10:00:00,1059.92,871.6,106.7,104.04,108.63,61.56,69.51,2.59,36.93,52.29,210108.83,Normal,0
2020-06-15 11:00:00,1066.59,871.21,107.49,104.88,109.42,62.62,70.59,2.61,39.03,53.12,210098.9,Normal,0
2020-06-15 12:00:00,1072.08,874.08,108.68,106.06,110.65,64.09,71.71,2.54,46.22,54.56,209836.22,Normal,0
2020-06-15 13:00:00,1074.39,874.18,110.13,107.55,112.14,65.93,72.82,2.58,48.89,56.02,210079.14,Normal,0
2020-06-15 14:00:00,1074.04,876.97,111.51,108.89,113.55,67.11,74.11,2.62,50.16,56.9,209770.11,Normal,0
2020-06-15 15:00:00,1072.47,876.19,112.82,110.18,114.84,68.17,75.34,2.55,51.03,57.31,210122.77,Normal,0
2020-06-15 16:00:00,1075.89,880.13,113.85,111.18,115.85,69.07,76.24,2.55,51.42,57.54,207094.34,Normal,0
2020-06-15 17:00:00,875.99,702.98,112.15,109.32,113.91,68.95,76.65,2.24,51.17,58.11,157744.48,Normal,0
2020-06-15 18:00:00,1089.55,890.46,111.27,108.42,113.12,67.44,75.87,2.68,47.69,56.6,207223.93,Normal,0
2020-06-15 19:00:00,578.64,480.98,108.54,105.93,110.04,67.34,74.17,1.76,47.91,57.47,118065.73,Normal,0
2020-06-15 20:00:00,0.0,0.0,89.45,88.58,91.04,65.24,64.77,0.46,45.19,48.0,0.0,Normal,0
2020-06-15 21:00:00,0.0,0.0,81.46,80.19,81.66,62.55,58.1,0.46,38.97,39.06,0.0,Normal,0
2020-06-15 22:00:00,0.0,0.0,76.09,74.29,75.46,60.1,53.86,0.45,35.0,33.73,0.0,Normal,0
2020-06-15 23:00:00,0.0,0.0,71.76,69.51,71.25,57.21,51.2,0.46,32.9,30.45,0.0,Normal,0
2020-06-16 00:00:00,920.94,747.25,83.11,80.21,83.75,53.88,54.3,2.42,33.55,34.6,173305.35,Normal,0
2020-06-16 01:00:00,1091.3,885.36,96.17,93.37,97.77,54.04,59.52,2.99,32.99,43.04,209891.77,Normal,0
2020-06-16 02:00:00,1082.7,880.87,99.62,96.85,101.44,54.69,61.75,2.72,31.15,47.87,206443.91,Normal,0
2020-06-16 03:00:00,1062.01,868.04,100.68,98.2,102.57,55.25,63.86,2.49,30.47,48.16,209825.82,Normal,0
2020-06-16 04:00:00,1056.32,864.92,100.85,98.36,102.64,55.4,64.32,2.55,29.48,47.91,209915.8,Normal,0
2020-06-16 05:00:00,1062.7,869.46,100.97,98.36,102.76,55.75,63.91,2.69,29.14,48.12,210026.56,Normal,0
2020-06-16 06:00:00,1069.53,873.51,101.65,98.99,103.39,56.1,63.89,2.78,28.94,47.87,209693.49,Normal,0
2020-06-16 07:00:00,1070.78,875.39,102.32,99.69,103.98,55.93,64.0,2.61,31.51,47.5,210193.62,Normal,0
2020-06-16 08:00:00,1069.73,871.78,102.38,99.82,104.15,56.12,64.08,2.58,33.59,48.31,209961.3,Normal,0
2020-06-16 09:00:00,1074.54,874.53,102.8,100.16,104.62,56.87,64.75,2.6,33.41,49.16,210029.47,Normal,0
2020-06-16 10:00:00,1079.14,876.26,103.62,100.92,105.48,57.86,65.61,2.59,32.97,50.26,209748.16,Normal,0
2020-06-16 11:00:00,1081.52,879.29,105.14,102.47,106.96,59.01,66.88,2.57,33.44,51.47,210065.11,Normal,0
2020-06-16 12:00:00,1077.61,880.81,106.57,103.86,108.44,60.44,68.58,2.58,34.58,52.9,209741.77,Normal,0
2020-06-16 13:00:00,1084.84,885.65,108.29,105.56,110.19,61.99,70.4,2.64,36.1,54.3,210029.16,Normal,0
2020-06-16 14:00:00,1079.94,884.57,109.88,107.14,111.75,63.29,71.81,2.58,40.78,54.69,210102.05,Normal,0
2020-06-16 15:00:00,1082.54,884.17,110.88,108.1,112.68,64.37,72.97,2.55,46.05,54.79,209893.26,Normal,0
2020-06-16 16:00:00,1078.53,883.0,111.58,108.85,113.41,65.12,73.71,2.57,48.35,54.96,210066.23,Normal,0
2020-06-16 17:00:00,1076.47,883.4,112.09,109.38,113.79,65.4,74.2,2.57,48.45,54.37,209899.46,Normal,0
2020-06-16 18:00:00,1008.16,828.43,111.93,109.18,113.51,65.11,74.11,2.45,47.79,53.71,199608.47,Normal,0
2020-06-16 19:00:00,0.0,0.0,94.53,93.08,96.2,64.33,67.89,0.48,49.04,51.92,43.43,Normal,0
2020-06-16 20:00:00,0.0,0.0,82.89,82.03,83.66,61.95,59.11,0.45,40.58,40.11,0.0,Normal,0
2020-06-16 21:00:00,0.0,0.0,76.86,75.45,76.34,59.85,54.2,0.45,35.83,34.29,0.0,Normal,0
2020-06-16 22:00:00,0.0,0.0,72.34,70.51,71.56,57.43,51.06,0.45,32.8,30.77,0.0,Normal,0
2020-06-16 23:00:00,0.0,0.0,68.57,66.5,68.37,54.86,48.96,0.46,30.99,28.78,0.0,Normal,0
2020-06-17 00:00:00,870.75,688.17,79.62,76.9,80.33,52.1,51.82,2.31,31.12,33.97,166686.47,Normal,0
2020-06-17 01:00:00,1076.9,876.67,93.93,91.43,95.69,52.56,58.19,2.76,33.91,40.82,208770.76,Normal,0
2020-06-17 02:00:00,1094.68,887.21,98.78,96.08,100.66,53.66,61.25,2.8,32.7,46.68,209894.04,Normal,0
2020-06-17 03:00:00,1095.0,889.17,100.87,97.98,102.6,54.79,62.95,2.75,31.01,48.17,205891.47,Normal,0
2020-06-17 04:00:00,1085.84,881.93,101.66,98.74,103.33,55.56,64.08,2.59,31.67,48.32,209945.12,Normal,0
2020-06-17 05:00:00,1082.37,879.27,102.23,99.31,103.89,56.1,64.79,2.49,33.77,48.42,209664.96,Normal,0
2020-06-17 06:00:00,1082.65,882.33,102.69,99.84,104.38,56.37,65.22,2.54,35.33,48.45,210178.61,Normal,0
2020-06-17 07:00:00,1082.94,884.02,103.17,100.24,104.82,56.71,65.95,2.7,32.2,48.08,208655.4,Normal,0
2020-06-17 08:00:00,1090.0,886.95,103.9,100.97,105.59,57.25,66.71,2.7,31.92,49.04,209878.67,Normal,0
2020-06-17 09:00:00,1102.47,887.46,104.7,101.68,106.33,57.94,67.21,2.7,32.98,49.71,210103.12,Normal,0
2020-06-17 10:00:00,1069.57,881.26,104.67,101.8,106.38,58.57,67.92,2.49,36.05,51.14,202585.47,Normal,0
2020-06-17 11:00:00,1104.9,899.21,106.24,103.27,107.92,59.68,68.97,2.45,37.2,52.73,205544.33,Normal,0
2020-06-17 12:00:00,728.42,596.29,104.3,101.58,106.02,61.08,69.8,1.83,43.81,55.27,136037.46,Normal,0
2020-06-17 13:00:00,1088.96,894.9,103.3,100.68,105.56,60.88,68.99,2.47,43.71,53.26,202835.56,Normal,0
2020-06-17 14:00:00,1108.12,898.49,108.86,105.96,110.79,67.73,75.17,2.56,46.08,56.25,208849.29,Normal,0
2020-06-17 15:00:00,1094.83,901.25,111.54,108.65,113.41,76.69,82.57,2.42,48.01,56.91,202997.22,Normal,0
2020-06-17 16:00:00,1107.59,900.61,113.74,110.78,115.48,77.9,83.17,2.62,49.37,57.27,207607.87,Normal,0
2020-06-17 17:00:00,1110.96,900.08,115.43,112.38,117.08,78.24,83.68,2.51,50.59,57.41,208921.81,Normal,0
2020-06-17 18:00:00,1113.75,900.25,116.36,113.29,117.97,78.21,84.25,2.52,51.12,57.31,208359.03,Normal,0
2020-06-17 19:00:00,1070.85,883.93,116.68,113.55,118.11,77.33,83.97,2.48,50.12,55.86,203938.18,Normal,0
2020-06-17 20:00:00,745.7,612.05,107.6,104.91,108.84,73.93,79.5,1.96,46.31,51.91,140301.3,Normal,0
2020-06-17 21:00:00,464.45,378.72,103.89,101.16,105.19,73.03,77.27,1.32,47.35,54.81,90881.98,Normal,0
2020-06-17 22:00:00,0.0,0.0,86.11,84.87,89.91,66.3,67.18,0.46,45.62,46.89,0.0,Normal,0
2020-06-17 23:00:00,0.0,0.0,79.55,77.66,83.08,62.13,60.8,0.45,39.61,37.88,0.0,Normal,0
2020-06-18 00:00:00,837.66,677.7,86.98,84.08,88.55,60.06,63.24,2.26,34.49,36.69,155477.19,Normal,0
2020-06-18 01:00:00,1099.72,892.31,100.04,96.99,101.56,62.27,70.92,2.97,35.49,42.19,209620.6,Normal,0
2020-06-18 02:00:00,1109.74,898.86,103.72,100.74,105.34,61.96,72.91,3.04,35.15,46.17,209196.88,Normal,0
2020-06-18 03:00:00,1115.35,899.57,105.22,102.13,106.7,61.15,73.84,3.11,35.84,49.16,209744.01,Normal,0
2020-06-18 04:00:00,1111.06,899.41,105.86,102.73,107.25,61.26,74.21,3.15,35.13,49.34,209897.27,Normal,0
2020-06-18 05:00:00,1109.83,899.37,106.21,103.07,107.57,61.81,74.23,3.03,31.61,48.89,209815.34,Normal,0
2020-06-18 06:00:00,1109.25,899.21,106.51,103.29,107.8,62.95,74.03,2.9,30.01,48.48,209812.48,Normal,0
2020-06-18 07:00:00,1113.3,900.17,106.7,103.5,108.04,63.03,73.78,2.87,30.02,48.83,209246.06,Normal,0
2020-06-18 08:00:00,1098.52,895.49,106.76,103.61,108.12,62.77,73.78,2.78,30.75,49.54,206785.94,Normal,0
2020-06-18 09:00:00,1079.56,882.72,106.22,103.27,107.75,62.24,74.23,2.89,32.61,50.25,209630.98,Normal,0
2020-06-18 10:00:00,1086.75,887.77,106.86,103.97,108.47,61.86,74.92,2.84,32.98,51.21,209183.14,Normal,0
2020-06-18 11:00:00,1105.21,897.14,108.11,105.12,109.7,64.11,75.75,2.88,33.65,52.22,208845.46,Normal,0
2020-06-18 12:00:00,1109.14,897.9,109.36,106.32,110.95,66.61,76.58,2.84,34.64,53.27,209393.38,Normal,0
2020-06-18 13:00:00,1106.39,900.65,110.77,107.74,112.37,69.59,77.84,2.84,35.69,54.4,207942.92,Normal,0
2020-06-18 14:00:00,1105.63,900.59,112.06,109.04,113.61,69.53,79.5,2.85,36.57,54.86,207492.19,Normal,0
2020-06-18 15:00:00,528.84,442.21,107.3,104.62,108.74,69.74,78.55,1.48,39.48,56.55,100848.3,Normal,0
2020-06-18 16:00:00,832.12,681.83,99.62,97.6,101.29,66.18,73.61,1.96,38.6,48.3,152778.48,Normal,0
2020-06-18 17:00:00,1107.47,900.41,108.59,105.57,110.04,66.17,78.81,2.61,37.84,52.47,208023.09,Normal,0
2020-06-18 18:00:00,1113.24,899.16,110.52,107.51,112.0,66.45,79.1,2.84,42.09,51.83,209558.69,Normal,0
2020-06-18 19:00:00,18.89,29.91,95.45,93.65,97.2,65.49,71.28,0.53,46.48,51.77,9843.61,Normal,0
2020-06-18 20:00:00,0.0,0.0,82.19,81.12,83.64,62.04,60.59,0.44,39.46,39.67,19.1,Normal,0
2020-06-18 21:00:00,0.0,0.0,76.16,74.68,76.19,59.96,54.55,0.44,34.23,33.0,0.0,Normal,0
